National Provider Identifier,Gender,Provider Type,Count_HCPCS,Avg_Payout_Ratio,Avg_Allowance_Ratio,Avg_Final_amount_received,Avg_Excess_amount_claimed,Avg_Number of Medicare Beneficiaries,Avg_Number of Medicare Beneficiary/Day Services,Sum_Total_amount_claimed,Sum_Total_amount_paid,Sum_Total_amount_allowed,Fraud_Label,Min_Payout_Ratio,Max_Payout_Ratio,Min_Allowance_Ratio,Max_Allowance_Ratio
1003042854,M,Pathology,6,0.203997652977705,0.257723276813825,2118.32181803385,1964.17501831055,27.6666666666667,27.6666666666667,16250,3540.06929779053,4464.94995117188,No,6.707617e-02,0.278,9.216216e-02,0.3474286
1003042888,F,Optometry,7,0.722073367663792,0.915373155048915,778.379974365234,158.942792619978,26.4285714285714,27.5714285714286,21311,15862.3401794434,20198.4004516602,No,0.5652088,0.8,0.7064615,1
1003042912,M,Diagnostic Radiology,44,0.206037015230818,0.263047125698491,5803.41414364901,5217.36196136475,46.1136363636364,49.6363636363636,339823.250183105,84473.028968811,110259.323310852,No,0.112,0.4480167,0.112,0.5605997
1003042995,,Independent Diagnostic Testing Facility,9,9.60146693719758e-02,0.129680028392209,90837.4781901042,88115.2939453125,370.333333333333,371.444444444444,893921,76383.7043457031,100883.365112305,No,4.774317e-02,0.1529482,6.29783e-02,0.2136383
1003043001,F,Internal Medicine,4,0.452179260551929,0.571704715490341,5523.22503662109,4320.80517578125,46,78,40462,18369.0998535156,23178.779296875,No,0.42544,0.4793877,0.53176,0.6214285
1003043019,F,Licensed Clinical Social Worker,4,0.321039125323296,0.553638681769371,1874.67007446289,1188.87002563477,19.25,29.75,11155.6602172852,3656.98004150391,6400.18005371094,No,0.1952917,0.3816187,0.333665,0.6771283
1003043043,M,Internal Medicine,7,0.740715052400317,0.939161786011287,2280.08281598772,551.391392299107,56.5714285714286,88.7142857142857,63068.9997558594,47108.4200439453,59209.2600097656,No,0.69104,0.7904245,0.8637964,1
1003043100,M,Emergency Medicine,4,0.246525846421719,0.310531474649906,26220.4301147461,23866.1689453125,75.75,76.5,140270,35388.2794799805,44805.3198242188,No,0.2128864,0.2600562,0.2661023,0.32696
1003043324,F,Family Practice,4,0.263919407501817,0.317590214312077,2494.56253814697,2072.88996124268,29,38,15193,5214.74978637695,6901.44018554688,No,0.1214286,0.3797693,0.125,0.5082014
1003043423,M,Podiatry,6,0.402123471101125,0.539847488204638,3128.2618637085,2386.88847478231,29,34.1666666666667,32692.0407714844,13922.4696502686,18370.7099227905,No,0.3332143,0.4615154,0.479171,0.5804335
1003043464,M,Podiatry,15,0.404129791259766,0.531667455037435,4227.31543019613,2858.68642272949,67.8666666666667,103.733333333333,124201.975341797,60792.2441329956,81321.67918396,No,0.2669863,0.6790619,0.3487716,0.8838778
1003043480,F,Nurse Practitioner,6,0.317811245719592,0.430654143293699,7867.67665608724,6586.7915242513,60.1666666666667,67.1666666666667,69448,22241.9405212402,29927.2498474121,No,0.2855005,0.3481928,0.4282663,0.4353012
1003043563,M,Licensed Clinical Social Worker,1,0.381501436233521,0.677513897418976,6450.93994140625,3363.5302734375,25,149,10430,3979.06005859375,7066.4697265625,No,0.3815014,0.3815014,0.6775139,0.6775139
1003043670,F,Registered Dietician/Nutrition Professional,2,0.80018338561058,0.80018338561058,208.807250976563,208.807250976563,18.5,27.5,2052.5537109375,1634.93920898438,1634.93920898438,No,0.7503667,0.85,0.7503667,0.85
1003043712,M,Internal Medicine,14,0.418685899249145,0.507276022008487,18435.9117300851,14882.1476396833,47.7857142857143,135.928571428571,455055,196952.236541748,246704.933074951,No,0.2448144,0.7722858,0.3060178,0.7722858
1003043746,M,Internal Medicine,9,0.583907223410077,0.730734765529633,3621.21775987413,2306.77560763889,49.2222222222222,67.5555555555556,79658.6704101563,47067.7105712891,58897.6899414063,No,0.4980119,0.71767,0.6224713,0.8970875
1003043787,F,Internal Medicine,2,0.349651888012886,0.437072783708572,3773.23510742188,3266.23510742188,20,32.5,11602,4055.52990722656,5069.52978515625,No,0.3493038,0.35,0.4366456,0.4375
1003043795,M,Physical Therapist,5,0.647827351093292,0.812650716304779,2462.33771972656,1300.46418457031,20.2,188.4,35023,22711.3114013672,28520.6790771484,No,0.6241933,0.6693913,0.7802471,0.8366908
1003043803,F,Family Practice,7,0.610345376389367,0.723227424280984,3173.38437761579,1490.561466762,32.1428571428571,61,67900,45686.3093566895,57466.069732666,No,0.431375,0.8506667,0.53925,0.9026
1003043860,F,Optometry,3,0.627356310685476,0.801776051521301,1709.39986165365,879.529988606771,24.6666666666667,26.6666666666667,13541.9995117188,8413.79992675781,10903.4095458984,No,0.6005765,0.6522452,0.7865592,0.8152941
1003043993,F,Psychiatry,2,0.241957951337099,0.346856020390987,28389.32421875,25152.4235839844,50,139.5,65754.9487304688,8976.30004882813,15450.1005859375,No,0.1099615,0.3739544,0.2067923,0.4869197
1003044199,M,Family Practice,2,0.584958881139755,0.745037078857422,1699.64001464844,1039.04504394531,33,37,8224,4824.71997070313,6145.90991210938,No,0.577673,0.5922447,0.7353048,0.7547694
1003044207,M,Physical Therapist,7,0.306640861289842,0.416531841669764,6518.97683279855,5214.53354317801,57.1428571428571,191,70388,24755.1622314453,33886.2652130127,No,0.1563653,0.396381,0.2039191,0.5315419
1003044348,F,Audiologist (billing independently),7,0.260202211993081,0.357824776853834,2569.11055210658,2227.93589564732,24.1428571428571,26.4285714285714,24298.6315917969,6314.85794067383,8703.08001708984,No,0.1806473,0.3098266,0.2664509,0.4197784
1003044355,M,Optometry,9,0.44905216495196,0.647848579618666,5326.16100735135,3149.67879231771,56.7777777777778,68.1111111111111,85447,37511.5510559082,57099.8908691406,No,0.3297619,0.6047257,0.4946939,0.8153165
1003044421,M,Family Practice,1,0.34714287519455,0.433945029973984,2682.58984375,2325.919921875,14,27,4109,1426.41003417969,1783.080078125,No,0.3471429,0.3471429,0.433945,0.433945
1003044488,M,Internal Medicine,2,0.299945384263992,0.388454213738441,3197.46496582031,2805.00500488281,20.5,25.5,9110,2715.06994628906,3499.98999023438,No,0.2954869,0.3044038,0.3785238,0.3983846
1003044652,M,Emergency Medicine,5,0.153157195448875,0.195741519331932,16446.0375,15471.6560791016,51.8,52,99642.8608398438,17412.6729431152,22284.5789489746,No,9.989648e-02,0.20803,0.1272214,0.264323
1003044884,F,Emergency Medicine,6,0.184011374910673,0.232631606360277,70735.189453125,66215.2741699219,123.666666666667,130.5,526299,101887.861694336,129007.35925293,No,0.1294724,0.1988095,0.1618405,0.2485065
1003044934,M,Family Practice,8,0.332414753735065,0.415518533438444,12878.6236953735,11290.2915496826,58,94.125,153855,50826.0096893311,63532.6676177979,No,0.3145455,0.385,0.3931818,0.48125
1003044967,F,Physical Therapist,4,0.291695788502693,0.411128483712673,8800.86755371094,7205.09706115723,44.75,163.75,49166.380859375,13962.911315918,20345.9926147461,No,0.2758486,0.3145896,0.3997238,0.4225
1003045006,F,Physician Assistant,3,0.479968617359797,0.642050226529439,2552.5898844401,1763.65323893229,61.3333333333333,65.3333333333333,14767.7297363281,7109.96008300781,9476.77001953125,No,0.4185809,0.5254266,0.6244522,0.6567577
1003045071,M,Internal Medicine,10,0.406716859340668,0.508396345376968,6471.33712158203,5375.03881835938,37.1,56,108561.999755859,43848.6290283203,54811.6116943359,No,0.3550538,0.4538921,0.4437634,0.5673652
1003045139,F,Physician Assistant,1,0.331986755132675,0.414966881275177,2118.27001953125,1855.14001464844,21,21,3171,1052.72998046875,1315.85998535156,No,0.3319868,0.3319868,0.4149669,0.4149669
1003045220,F,Family Practice,1,0.55679851770401,0.718490540981293,728.179992675781,462.52001953125,13,16,1643,914.820007324219,1180.47998046875,No,0.5567985,0.5567985,0.7184905,0.7184905
1003045410,F,Nurse Practitioner,2,0.506067216396332,0.632569491863251,1057.70501708984,791.655029296875,14,24.5,4244,2128.58996582031,2660.68994140625,No,0.4864368,0.5256976,0.608046,0.657093
1003045477,F,Clinical Psychologist,6,0.428934047619502,0.648767997821172,10261.8097330729,5861.91202799479,50.8333333333333,143.666666666667,111592.023925781,50021.1655273438,76420.5512695313,No,0.2553952,0.5703636,0.4256867,0.7635098
1003045501,F,Nurse Practitioner,19,0.392996783319273,0.435437450283452,1649.18698682283,1376.07361803557,35.5789473684211,39.5263157894737,52174.6890869141,20840.136554718,26029.2903633118,No,0.2020134,0.587074,0.2553846,0.587074
1003045600,F,Internal Medicine,7,0.329261349780219,0.412886849471501,9089.47000558036,7969.11565290179,34.1428571428571,54.8571428571429,94695.0004882813,31068.7104492188,38911.19140625,No,0.3207027,0.3476667,0.4008649,0.4345897
1003045709,M,Internal Medicine,4,0.356702230870724,0.445875033736229,5613.19012451172,4831.90997314453,22.5,31.75,34954,12501.2399291992,15626.360168457,No,0.3528194,0.3631002,0.4410132,0.4538695
1003045790,M,Emergency Medicine,5,0.156035485863686,0.199373954534531,36084.8579101563,34307.5402832031,75.6,77,214297.367919922,33873.0809326172,42759.670715332,No,0.146084,0.1595783,0.19855,0.1997454
1003045857,F,Nurse Practitioner,7,0.379583973969732,0.425233638712338,5276.715763637,4262.83281162807,38.5714285714286,51.4285714285714,54183,17245.9897003174,24343.1703643799,No,0.1788868,0.5911628,0.2248052,0.5911628
1003045881,M,Physical Therapist,3,0.567959984143575,0.75259123245875,4470.85021972656,2832.84228515625,31.6666666666667,234.666666666667,29971.6953125,16559.1446533203,21473.1684570313,No,0.5038825,0.605854,0.6559155,0.834
1003045915,M,Internal Medicine,7,0.409893193415233,0.517875475542886,17005.198538644,13913.0828683036,73.4285714285714,88.4285714285714,200299,81262.6097412109,102907.419921875,No,0.3972847,0.4573792,0.4992445,0.5959813
1003045972,F,Nurse Practitioner,2,0.206689223647118,0.276967793703079,6044.9248046875,5488.40991210938,35.5,41,15210,3120.14990234375,4233.17999267578,No,0.2043784,0.209,0.27496,0.2789756
1003046020,M,Emergency Medicine,5,0.115248061716557,0.145515874028206,48403.9288085938,46720.5154296875,74.2,75.8,274111,32091.3587036133,40508.4289550781,No,9.099419e-02,0.1427584,0.11619,0.178447
1003046087,F,Optometry,6,0.453364794452985,0.661354978879293,2458.54992675781,1346.81490580241,30.3333333333333,30.6666666666667,26194,11442.7004394531,18113.1105651855,No,0.3651438,0.5329356,0.5232566,0.7310865
1003046228,F,Nurse Practitioner,5,0.425013193488121,0.486913594603539,5599.10424804688,4423.73198242187,50.4,60.6,39238,11242.4795227051,17119.3401184082,No,9.565218e-02,1,9.565218e-02,1
1003046616,F,Nurse Practitioner,20,0.267100931378081,0.357110129855573,3542.19061050415,2638.51937026978,75,131.3,105428.399963379,34584.5886068344,52658.0126662254,No,9.20765e-03,0.7352536,1.538251e-02,0.7352536
1003046624,M,Internal Medicine,7,0.545905232429504,0.646161752087729,1302.05140032087,932.575718470982,23.7142857142857,29.5714285714286,19425,10310.6401901245,12896.9699630737,No,0.2808571,0.8306667,0.2808571,0.8306667
1003046756,M,Optometry,11,0.60302152687853,0.834789086471904,3771.85367653587,864.107743696733,106.727272727273,127.090909090909,112603.86328125,71113.4729003906,103098.678100586,No,0.4135538,0.7228699,0.5608,0.9987668
1003046822,F,Nephrology,7,0.353874417287963,0.44253292466913,14935.7136928013,12894.5300990513,62.8571428571429,138.285714285714,161108,56558.0079345703,70846.2894287109,No,0.1594005,0.5145631,0.1992371,0.6432039
1003046871,F,Optometry,1,0.670303583145142,1,553.890014648438,0,21,21,1680,1126.10998535156,1680,No,0.6703036,0.6703036,1,1
1003046889,F,Family Practice,4,0.24719375371933,0.314384654164314,10536.1247558594,9577.28747558594,36.75,37.75,55878,13733.5004882813,17568.8500976563,No,0.2411882,0.25132,0.31416,0.3146739
1003046897,M,Internal Medicine,8,0.349743079394102,0.43718446791172,7117.42375183105,6214.71870422363,44.375,59.125,85825,28885.6104125977,36107.2506103516,No,0.3226,0.4769461,0.4033,0.5961676
1003046913,F,Nurse Practitioner,8,0.228695074096322,0.309389293193817,15594.9511871338,13897.2624664307,75.625,79.125,159931,35171.3895874023,48752.8984375,No,0.1322787,0.3532249,0.1766008,0.4628058
1003046939,F,Nurse Practitioner,2,0.567616969347,0.727142184972763,1995.95498657227,1417.94006347656,51.5,61,7649.35998535156,3657.45001220703,4813.47985839844,No,0.4552016,0.6800323,0.6041767,0.8501077
1003046996,F,Nurse Practitioner,2,0.275507882237434,0.344395041465759,7648.52978515625,6929.63000488281,17,59,21048,5750.93994140625,7188.73999023438,No,0.2722353,0.2787805,0.3402941,0.348496
1003047192,M,Physical Therapist,6,0.276412737866243,0.35083132237196,16891.1606852214,15140.9486083984,52,291.333333333333,139234.380859375,37887.4192504883,48388.6911621094,No,0.1948311,0.3775501,0.2453891,0.4733087
1003047283,F,Clinical Psychologist,2,0.20855301618576,0.324760541319847,2189.91070556641,1865.97991943359,31.5,46,5526,1146.17858886719,1794.0400390625,No,0.2000363,0.2170697,0.3239655,0.3255556
1003047390,,Ambulance Service Supplier,4,0.39878186583519,0.499647945165634,97470.9777832031,81153.6937255859,326,415.5,648654.672851563,258770.761230469,324039.897949219,No,0.3970861,0.399608,0.4994997,0.4998372
1003047457,M,Internal Medicine,2,0.284236222505569,0.355295762419701,7839.5205078125,7062.38012695313,29.5,45.5,21896.2900390625,6217.24975585938,7771.53002929688,No,0.2821949,0.2862775,0.3527307,0.3578608
1003047523,F,Physician Assistant,2,0.306233704090118,0.387637943029404,4869.07983398438,4282.05004882813,40.5,44,14035,4296.84020996094,5470.90002441406,No,0.3060583,0.3064091,0.383,0.3922759
1003047564,F,Internal Medicine,4,0.349816367030144,0.437267802655697,5397.63500976563,4669.73492431641,22.75,42,33237,11646.4597167969,14558.0603027344,No,0.3388272,0.3621918,0.4235185,0.4527397
1003047689,F,Physical Therapist,7,0.413341764892851,0.526608662945884,15195.2620064872,12449.1416277204,77.1428571428571,473.571428571429,175695,69328.1649780273,88551.0081176758,No,0.3159155,0.5334514,0.3990323,0.6668889
1003047788,F,Nurse Practitioner,14,0.300231071455138,0.323002742869513,9525.97655596052,8036.62750462123,97.1428571428571,328.214285714286,183178.650390625,49814.9795684814,70665.8691864014,No,0.1481422,1,0.1493333,1
1003047796,F,Emergency Medicine,3,0.149198144674301,0.194229796528816,79516.3505859375,75518.8779296875,138.333333333333,140.333333333333,283009.30859375,44460.2604980469,56452.6689453125,No,0.1268535,0.1636419,0.1774764,0.2065424
1003047820,F,CRNA,3,0.219099352757136,0.27590091029803,17057.916015625,15823.31640625,37.6666666666667,39,65503.798828125,14330.0498046875,18033.8503417969,No,0.2055888,0.2275144,0.2569886,0.2871036
1003047846,,Mass Immunization Roster Biller,3,0.996425728003184,0.996425728003184,0.720001220703125,0.720001220703125,70,70,3393.00006103516,3390.84005737305,3390.84005737305,No,0.9892772,1,0.9892772,1
1003047853,M,Emergency Medicine,5,0.216440236568451,0.279475262761116,26700.3990234375,24323.9262695313,103,106.2,172701.471679688,39199.475769043,51081.8397216797,No,0.1608395,0.2390703,0.2036493,0.3051437
1003047861,F,Physical Therapist,3,0.449496606985728,0.561866015195847,2829.85770670573,2276.96500651042,13,94.3333333333333,15125,6635.42687988281,8294.10498046875,No,0.3927207,0.4813581,0.4908623,0.6016971
1003047952,M,Emergency Medicine,3,0.299593398968379,0.387993484735489,11307.9134114583,9883.4560546875,38,39.6666666666667,48491,14567.259765625,18840.630859375,No,0.2882082,0.3086729,0.3805216,0.3939362
1003047960,M,Family Practice,3,0.228619491060575,0.228619491060575,1217.72002156576,1217.72002156576,20.6666666666667,50.6666666666667,4922,1268.8399887085,1268.8399887085,No,0.1645454,0.298913,0.1645454,0.298913
1003048026,M,Internal Medicine,3,0.293052732944489,0.370550880829493,6177.736328125,5513.16682942708,15.3333333333333,25.6666666666667,26244,7710.79028320313,9704.50012207031,No,0.2844822,0.3012747,0.3667687,0.3765889
1003048174,M,Physical Therapist,2,0.549820095300674,0.7580586373806,1281.78472900391,682.402709960938,16,75.5,6040,3476.43054199219,4675.19458007813,No,0.4950605,0.6045797,0.7240726,0.7920447
1003048422,F,Licensed Clinical Social Worker,2,0.406970039010048,0.623533323407173,4306.36016845703,3116.25506591797,14.5,41.5,12450,3837.27990722656,6217.48986816406,No,0.2579401,0.556,0.4362,0.8108667
1003048471,F,Chiropractic,2,0.352978721261024,0.493286401033401,28659.4184570313,21966.1337890625,85.5,759.5,90830,33511.1611328125,46897.732421875,No,0.3207184,0.3852391,0.4467341,0.5398387
1003048505,,Mass Immunization Roster Biller,6,0.998678505420685,0.998678505420685,1.606689453125,1.606689453125,125.666666666667,126.833333333333,14924.5999298096,14914.9597930908,14914.9597930908,No,0.992071,1,0.992071,1
1003048679,F,Physician Assistant,6,0.291410555442174,0.394986356298129,10797.8468017578,9239.65864054362,57.6666666666667,94.3333333333333,92075,27287.9192962646,36637.049987793,No,0.2502806,0.3072784,0.3700599,0.4253843
1003048687,M,Internal Medicine,6,0.366357654333115,0.457938532034556,10587.9598185221,9078.50020345052,44,71.1666666666667,99759,36231.2401123047,45287.9997558594,No,0.3493827,0.4089205,0.4367284,0.5111364
1003048745,F,Internal Medicine,6,0.402340218424797,0.50293039282163,3534.45841471354,2940.35666910807,20,27.8333333333333,35464,14257.2495117188,17821.8599853516,No,0.3995495,0.4106161,0.4994594,0.5132701
1003048943,M,Cardiology,36,0.326523975934833,0.41816542773611,12011.0607147217,10269.6478932699,52.9444444444444,68.4722222222222,647173.75,214775.568161011,277466.424217224,No,2.783172e-02,0.6522444,3.648471e-02,0.83475
1003049073,F,Physical Therapist,3,0.323996285597483,0.436439613501231,4450.84427897135,3757.17065429688,19.6666666666667,79.6666666666667,19378,6025.46765136719,8106.48779296875,No,0.2908911,0.3715234,0.3911361,0.4873125
1003049131,,Mass Immunization Roster Biller,3,0.902737557888031,0.902737557888031,196.40668741862,196.40668741862,46,46,3748.61993408203,3159.39987182617,3159.39987182617,No,0.712718,1,0.712718,1
1003049255,M,Emergency Medicine,4,0.182646960020065,0.248778078705072,16270.6975097656,14961.4443359375,50,51.5,79657.59765625,14574.8081665039,19811.8201904297,No,0.1746983,0.196352,0.2466345,0.2495831
1003049859,F,Registered Dietician/Nutrition Professional,2,0.514157712459564,0.515263646841049,3030.66650390625,3020.10498046875,65.5,120.5,12300,6238.6669921875,6259.7900390625,No,0.5015882,0.5267273,0.5038,0.5267273
1003050022,M,Internal Medicine,4,0.43860274553299,0.548262730240822,7123.6650390625,5716.41528320313,45.75,64.25,51009,22514.3403320313,28143.3388671875,No,0.4278261,0.4501918,0.5347826,0.5627397
1003050337,F,Family Practice,5,0.39180651307106,0.492807441949844,2491.62399902344,2079.13400878906,17,19.2,20518,8059.88000488281,10122.3299560547,No,0.3814519,0.3995348,0.4884245,0.499421
1003050402,M,Obstetrics/Gynecology,9,0.33488398955928,0.433521699574259,2792.14409722222,2205.66532389323,25.8888888888889,38.5555555555556,40798.7877197266,15669.4906158447,20947.7995758057,No,9.246264e-02,0.5573754,9.246264e-02,0.7569927
1003050519,F,Anesthesiology,3,0.799994746843974,0.999994814395905,724.553466796875,0.02001953125,20.6666666666667,20.6666666666667,10868.0004882813,8694.34008789063,10867.9404296875,No,0.7999849,0.8,0.9999844,1
1003050626,F,Clinical Psychologist,2,0.335183680057526,0.486066877841949,15958.1552734375,11559.0596923828,20,133,45990,14073.689453125,22871.8806152344,No,0.2941746,0.3761928,0.470241,0.5018927
1003050667,F,Family Practice,3,0.34622585773468,0.372281303008397,4874.18316650391,4372.87652587891,22,31.6666666666667,20763,6140.44999694824,7644.36991882324,No,0.2869012,0.4505263,0.30125,0.4505263
1003050675,F,Nurse Practitioner,13,0.261658898339822,0.317469792870375,11590.6484797551,10137.3025653546,53.6153846153846,71.1538461538462,179941,29262.5709838867,48156.0702819824,No,0.1133723,0.9946504,0.2040741,0.9946504
1003050782,F,Physician Assistant,1,0.165527269244194,0.206909090280533,4819.080078125,4580.10009765625,21,21,5775,955.919982910156,1194.90002441406,No,0.1655273,0.1655273,0.2069091,0.2069091
1003050881,M,Internal Medicine,6,0.459822172919909,0.575892319281896,4252.99845377604,3315.88494873047,27.1666666666667,42.5,47703.2602539063,22185.2694702148,27807.9505615234,No,0.4301063,0.5019991,0.5376386,0.6274917
1003050899,M,Podiatry,1,0.561592936515808,0.702035427093506,743.100036621094,505.049926757813,12,15,1695,951.899963378906,1189.95007324219,No,0.5615929,0.5615929,0.7020354,0.7020354
1003051145,,Mass Immunization Roster Biller,2,1,1,0,0,29,29,899.589996337891,899.589996337891,899.589996337891,No,1,1,1,1
1003051178,F,Psychiatry,1,0.303969860076904,0.509321987628937,19143.458984375,13495.4990234375,43,286,27503.779296875,8360.3203125,14008.2802734375,No,0.3039699,0.3039699,0.509322,0.509322
1003051251,F,Physical Medicine and Rehabilitation,6,0.422158131996791,0.532229870557785,56738.0476074219,46733.4802246094,216.166666666667,571.666666666667,577270,236841.714355469,296869.118652344,No,0.3027219,0.517825,0.3814545,0.6589091
1003051285,F,Podiatry,1,0.515605866909027,0.644446969032288,601.539978027344,441.539978027344,11,16,1241.83996582031,640.299987792969,800.299987792969,No,0.5156059,0.5156059,0.644447,0.644447
1003051376,M,Licensed Clinical Social Worker,1,0.34658271074295,0.59105521440506,8840.5400390625,5532.900390625,21,135,13529.7001953125,4689.16015625,7996.7998046875,No,0.3465827,0.3465827,0.5910552,0.5910552
1003051582,,Mass Immunization Roster Biller,2,0.996809780597687,0.996809780597687,1.19999694824219,1.19999694824219,35,35,1103.13998413086,1100.73999023438,1100.73999023438,No,0.9936196,1,0.9936196,1
1003051681,,Ambulance Service Supplier,2,0.644305318593979,0.805587530136108,3815.5936126709,1965.55841064453,42,49.5,22395.23046875,14764.0432434082,18464.1136474609,No,0.6284474,0.6601632,0.7855544,0.8256207
1003051699,F,Internal Medicine,18,0.354760036596821,0.420921734948125,13614.8368462457,10796.7207777235,98.7222222222222,140.888888888889,382232.432983398,137165.370452881,187891.45898056,No,2.101318e-02,0.9954568,2.960444e-02,0.9954568
1003051731,F,Physical Medicine and Rehabilitation,9,0.219329973889722,0.294722672965791,12712.1082899306,11045.3778889974,33.7777777777778,51.3333333333333,148651.199951172,34242.2254333496,49242.7959594727,No,0.1097018,0.3372836,0.1388216,0.4304994
1003051780,M,Urology,20,0.376572497561574,0.464362002164125,21914.8730163574,17457.5783630371,118.6,179.95,663637.785888672,225340.331176758,314486.217895508,No,0.1175487,0.5150569,0.1469144,0.5171428
1003051871,M,Internal Medicine,2,0.344036474823952,0.433455839753151,5253.89013671875,4528.80004882813,24.5,35,15995,5487.21997070313,6937.40002441406,No,0.341816,0.346257,0.4328492,0.4340625
1003051970,F,CRNA,1,7.65489041805267e-02,9.5686286687851e-02,46974.109375,46000.62890625,79,79,50868,3893.88989257813,4867.3701171875,No,7.65489e-02,7.65489e-02,9.568629e-02,9.568629e-02
1003052135,M,Emergency Medicine,5,0.128712835907936,0.163418465852737,102912.094335937,98834.7041015625,140.8,144,594315.982421875,79755.4887695313,100142.478210449,No,0.1158142,0.139118,0.1486921,0.1752423
1003052143,M,CRNA,8,0.117477477760985,0.153476076666266,16164.3118286133,15562.3524169922,28.875,29.125,145417.99609375,16103.5003662109,20919.1779174805,No,2.713145e-02,0.1832879,3.39122e-02,0.2305912
1003052150,F,Internal Medicine,10,0.383912613987923,0.499558156728744,22760.2580688477,18662.0970825195,89.1,161.2,385475,157872.419372559,198854.029296875,No,0.2096518,0.6309091,0.3969118,0.7886734
1003052416,,Clinical Laboratory,9,0.416251414351993,0.497791661156548,7507.10961914063,6732.09435356988,135.666666666667,137.444444444444,113203,45639.0143127441,52614.1508178711,No,0.2095913,0.6173334,0.2619891,0.6173334
1003052457,F,Clinical Psychologist,2,0.519314229488373,0.783896923065186,1327.82513427734,593.380126953125,13,29,5370.00024414063,2714.34997558594,4183.23999023438,No,0.4393492,0.5992793,0.7556317,0.8121622
1003052499,F,CRNA,9,0.17892949283123,0.224592939019203,9314.69444444445,8785.57337782118,16.6666666666667,17.1111111111111,102355,18522.7498779297,23284.8402709961,No,0.1591337,0.1983703,0.1989168,0.2479629
1003052515,F,CRNA,1,0.166262924671173,0.222696721553802,7660.90966796875,7142.359375,24,24,9188.6396484375,1527.72998046875,2046.28002929688,No,0.1662629,0.1662629,0.2226967,0.2226967
1003052788,M,Ophthalmology,17,0.362949909094502,0.44252880399718,4191.17777386834,3436.17927102482,34.8823529411765,55.4705882352941,120864,49613.978302002,62448.9520263672,No,0.12,0.5409459,0.12,0.6919231
1003052846,F,Nurse Practitioner,7,0.775679950203214,0.946492799690792,498.291434151786,73.9899640764509,38.2857142857143,38.5714285714286,11055.0399780273,7566.99993896484,10537.1102294922,No,0.3665133,1,0.72,1
1003052945,F,Internal Medicine,2,0.468305885791779,0.58537220954895,8909.30004882813,6930.57006835938,20.5,78,33650,15831.3999023438,19788.8598632813,No,0.4632604,0.4733514,0.5790687,0.5916757
1003053018,F,CRNA,1,7.40014612674713e-02,9.25022065639496e-02,42987.62890625,42128.76953125,13,13,46423,3435.36987304688,4294.22998046875,No,7.400146e-02,7.400146e-02,9.250221e-02,9.250221e-02
1003053109,F,Anesthesiology,1,0.141934528946877,0.17741796374321,10667.4697265625,10226.33984375,14,14,12432,1764.53002929688,2205.66015625,No,0.1419345,0.1419345,0.177418,0.177418
1003053158,,Ambulance Service Supplier,3,0.61170615752538,0.773481329282125,28903.9223632813,17213.810546875,192.333333333333,280,216123,129411.232910156,164481.568359375,No,0.5894116,0.636448,0.7508364,0.7968076
1003053299,M,Internal Medicine,7,0.387404071433204,0.498005488089153,32323.1847446987,25859.7320382254,182.285714285714,238.714285714286,383456.76953125,157194.480224609,202438.645263672,No,0.3398044,0.4404491,0.4247677,0.5738056
1003053307,F,Psychiatry,2,0.341723382472992,0.483623042702675,3062.44989013672,2372.70495605469,30.5,35.5,8797,2672.09997558594,4051.59008789063,No,0.2538873,0.4295595,0.4302857,0.5369604
1003053331,F,Physical Therapist,3,0.301327059666316,0.404428909222285,7460.31193033854,6439.25716145833,24,143.666666666667,32450,10069.0653076172,13132.2287597656,No,0.2753209,0.3158413,0.3910267,0.4178161
1003053422,F,Physician Assistant,1,0.200000002980232,0.200000002980232,240,240,14,20,300,60,60,No,0.2,0.2,0.2,0.2
1003053604,F,Physical Therapist,4,0.765323355793953,0.956661850214005,655.550750732422,137.255249023438,15.75,86.75,10914.9197998047,8292.716796875,10365.8988037109,No,0.7371837,0.7999718,0.9214639,1
1003053612,F,Registered Dietician/Nutrition Professional,1,0.351829260587692,0.351829260587692,584.650024414063,584.650024414063,11,11,902,317.350006103516,317.350006103516,No,0.3518293,0.3518293,0.3518293,0.3518293
1003053653,M,Physical Medicine and Rehabilitation,17,0.372380193542032,0.481892364866593,12655.3708711512,10147.3961109835,73.3529411764706,167.058823529412,366950.394042969,151809.088806152,194444.660522461,No,0.2413578,0.4958355,0.3175699,0.6249333
1003053745,,Ambulance Service Supplier,3,0.324269562959671,0.406169404586156,420750.057291667,381805.21484375,231,1505,1723941.5234375,461691.3828125,578525.87109375,No,0.2501455,0.3855536,0.3132909,0.4819458
1003053828,M,Orthopedic Surgery,1,0.127245336771011,0.166615858674049,9732.9599609375,9293.900390625,17,17,11152,1419.03991699219,1858.10009765625,No,0.1272453,0.1272453,0.1666159,0.1666159
1003053851,M,Internal Medicine,8,0.376096345484257,0.473073892295361,10295.5384674072,8733.18350219727,44.5,69,131980.998291016,49616.6896972656,62115.5302734375,No,0.3447312,0.3950991,0.4308602,0.5176041
1003053901,M,Pathology,18,0.255667076756557,0.322658116618792,5389.8530069987,5026.32150946723,47.4444444444444,47.9444444444444,121583.508422852,24566.1542663574,31109.7197418213,No,6.255388e-02,0.4250149,7.91603e-02,0.5312338
